KP_ID,pe,real_TS,current_GVT,time_ahead_GVT,total_rollbacks,secondary_rollbacks
128,8,7062773.500000.5,11420.920898,13.390067,30,10
129,8,7062773.500000.5,11420.920898,12.863861,36,10
130,8,7062773.500000.5,11420.920898,13.212485,36,19
131,8,7062773.500000.5,11420.920898,10.742078,37,12
132,8,7062773.500000.5,11420.920898,5.495041,24,8
133,8,7062773.500000.5,11420.920898,9.085178,35,13
134,8,7062773.500000.5,11420.920898,13.086494,28,15
135,8,7062773.500000.5,11420.920898,3.851154,27,14
136,8,7062773.500000.5,11420.920898,11.655777,32,15
137,8,7062773.500000.5,11420.920898,12.032131,15,7
138,8,7062773.500000.5,11420.920898,13.424546,31,7
139,8,7062773.500000.5,11420.920898,6.718791,16,4
140,8,7062773.500000.5,11420.920898,10.594528,35,18
141,8,7062773.500000.5,11420.920898,12.560528,14,6
142,8,7062773.500000.5,11420.920898,11.957933,33,20
143,8,7062773.500000.5,11420.920898,10.971498,21,12
128,8,7062918.500000.5,13110.869141,62.32288,16,7
129,8,7062918.500000.5,13110.869141,43.076172,23,5
130,8,7062918.500000.5,13110.869141,61.5942,19,4
131,8,7062918.500000.5,13110.869141,45.266357,13,3
132,8,7062918.500000.5,13110.869141,61.76696,20,10
133,8,7062918.500000.5,13110.869141,56.903896,23,6
134,8,7062918.500000.5,13110.869141,41.256023,18,9
135,8,7062918.500000.5,13110.869141,44.03904,17,10
136,8,7062918.500000.5,13110.869141,36.560905,15,3
137,8,7062918.500000.5,13110.869141,60.105122,18,3
138,8,7062918.500000.5,13110.869141,59.1553,22,3
139,8,7062918.500000.5,13110.869141,54.735191,19,6
140,8,7062918.500000.5,13110.869141,61.180717,20,7
141,8,7062918.500000.5,13110.869141,41.89547,11,6
142,8,7062918.500000.5,13110.869141,55.390171,16,8
143,8,7062918.500000.5,13110.869141,60.691822,11,6
128,8,7062919.000000,70792.054688,3.157057,470,150
129,8,7062919.000000,70792.054688,8.512163,581,199
130,8,7062919.000000,70792.054688,27.072332,416,154
131,8,7062919.000000,70792.054688,11.977747,638,204
132,8,7062919.000000,70792.054688,-0.808754,493,213
133,8,7062919.000000,70792.054688,30.606913,650,214
134,8,7062919.000000,70792.054688,39.504234,424,199
135,8,7062919.000000,70792.054688,40.105114,418,163
136,8,7062919.000000,70792.054688,11.611062,637,184
137,8,7062919.000000,70792.054688,11.115908,393,151
138,8,7062919.000000,70792.054688,40.196335,558,163
139,8,7062919.000000,70792.054688,23.143934,481,185
140,8,7062919.000000,70792.054688,9.026882,636,230
141,8,7062919.000000,70792.054688,34.67363,452,210
142,8,7062919.000000,70792.054688,5.56082,435,183
143,8,7062919.000000,70792.054688,8.362109,343,160
144,9,7061511.000000,6096.469727,9.402719,106,41
145,9,7061511.000000,6096.469727,9.10432,111,37
146,9,7061511.000000,6096.469727,7.379973,101,38
147,9,7061511.000000,6096.469727,7.697887,109,49
148,9,7061511.000000,6096.469727,9.142791,100,43
149,9,7061511.000000,6096.469727,7.149669,131,52
150,9,7061511.000000,6096.469727,9.130121,99,40
151,9,7061511.000000,6096.469727,8.285002,80,31
152,9,7061511.000000,6096.469727,8.874122,89,35
153,9,7061511.000000,6096.469727,8.656063,95,42
154,9,7061511.000000,6096.469727,9.26045,105,42
155,9,7061511.000000,6096.469727,9.109734,105,41
156,9,7061511.000000,6096.469727,9.288822,109,39
157,9,7061511.000000,6096.469727,9.536406,95,37
158,9,7061511.000000,6096.469727,7.749841,90,34
159,9,7061511.000000,6096.469727,8.382283,109,49
144,9,7061657.000000,9469.614258,12.958797,57,15
145,9,7061657.000000,9469.614258,11.331631,55,18
146,9,7061657.000000,9469.614258,12.089171,49,16
147,9,7061657.000000,9469.614258,12.823904,64,18
148,9,7061657.000000,9469.614258,11.872888,34,8
149,9,7061657.000000,9469.614258,13.146207,65,15
150,9,7061657.000000,9469.614258,9.359076,56,24
151,9,7061657.000000,9469.614258,13.446637,44,14
152,9,7061657.000000,9469.614258,13.044378,50,9
153,9,7061657.000000,9469.614258,13.251919,61,23
154,9,7061657.000000,9469.614258,12.701844,59,14
155,9,7061657.000000,9469.614258,13.471835,56,19
156,9,7061657.000000,9469.614258,13.211059,65,21
157,9,7061657.000000,9469.614258,13.505519,56,18
158,9,7061657.000000,9469.614258,13.471847,45,18
159,9,7061657.000000,9469.614258,5.105062,69,25
144,9,7061803.000000,9788.93457,12.062371,5,1
145,9,7061803.000000,9788.93457,14.80935,8,3
146,9,7061803.000000,9788.93457,14.460166,2,1
147,9,7061803.000000,9788.93457,12.611287,4,1
148,9,7061803.000000,9788.93457,14.702552,3,0
149,9,7061803.000000,9788.93457,14.821055,4,2
150,9,7061803.000000,9788.93457,6.665458,6,2
151,9,7061803.000000,9788.93457,11.003881,5,1
152,9,7061803.000000,9788.93457,13.67904,5,2
153,9,7061803.000000,9788.93457,14.970214,4,1
154,9,7061803.000000,9788.93457,14.909535,4,0
155,9,7061803.000000,9788.93457,12.089042,2,0
156,9,7061803.000000,9788.93457,13.464308,4,2
157,9,7061803.000000,9788.93457,14.403274,6,1
158,9,7061803.000000,9788.93457,11.868335,5,1
159,9,7061803.000000,9788.93457,14.279849,0,0
144,9,7061950.000000,9830.010742,6.745284,3,1
145,9,7061950.000000,9830.010742,3.836397,1,1
146,9,7061950.000000,9830.010742,5.270683,3,2
147,9,7061950.000000,9830.010742,8.538851,0,0
148,9,7061950.000000,9830.010742,6.111961,1,0
149,9,7061950.000000,9830.010742,5.189145,1,1
150,9,7061950.000000,9830.010742,4.87689,4,4
151,9,7061950.000000,9830.010742,6.555229,2,1
152,9,7061950.000000,9830.010742,6.111875,0,0
153,9,7061950.000000,9830.010742,1.553699,1,0
154,9,7061950.000000,9830.010742,8.467795,6,1
155,9,7061950.000000,9830.010742,8.352964,2,0
156,9,7061950.000000,9830.010742,8.35417,2,0
157,9,7061950.000000,9830.010742,1.165133,0,0
158,9,7061950.000000,9830.010742,5.614675,3,1
159,9,7061950.000000,9830.010742,-3.939256,0,0
144,9,7062096.000000,9936.259766,9.549792,1,1
145,9,7062096.000000,9936.259766,9.654613,0,0
146,9,7062096.000000,9936.259766,8.255862,1,0
147,9,7062096.000000,9936.259766,5.402061,0,0
148,9,7062096.000000,9936.259766,10.296714,1,0
149,9,7062096.000000,9936.259766,7.028882,1,0
150,9,7062096.000000,9936.259766,11.738728,0,0
151,9,7062096.000000,9936.259766,11.83399,0,0
152,9,7062096.000000,9936.259766,11.307077,0,0
153,9,7062096.000000,9936.259766,12.246433,0,0
154,9,7062096.000000,9936.259766,9.058434,1,0
155,9,7062096.000000,9936.259766,11.625749,0,0
156,9,7062096.000000,9936.259766,6.080458,1,0
157,9,7062096.000000,9936.259766,9.608923,0,0
158,9,7062096.000000,9936.259766,10.616602,0,0
159,9,7062096.000000,9936.259766,11.117722,0,0
144,9,7062176.500000.5,10152.198242,-2.263128,0,0
145,9,7062176.500000.5,10152.198242,-1.168189,0,0
146,9,7062176.500000.5,10152.198242,-1.732672,4,2
147,9,7062176.500000.5,10152.198242,-0.204333,3,0
148,9,7062176.500000.5,10152.198242,-8.324968,2,1
149,9,7062176.500000.5,10152.198242,-0.070305,2,1
150,9,7062176.500000.5,10152.198242,-1.003374,1,0
151,9,7062176.500000.5,10152.198242,-0.364213,2,0
152,9,7062176.500000.5,10152.198242,-1.403561,3,0
153,9,7062176.500000.5,10152.198242,-0.334649,4,2
154,9,7062176.500000.5,10152.198242,-3.641141,2,0
155,9,7062176.500000.5,10152.198242,0,0,0
156,9,7062176.500000.5,10152.198242,-1.386425,0,0
157,9,7062176.500000.5,10152.198242,-1.596926,2,0
158,9,7062176.500000.5,10152.198242,-0.655021,3,0
159,9,7062176.500000.5,10152.198242,-0.257817,0,0
144,9,7062257.500000.5,10334.166016,19.113808,3,1
145,9,7062257.500000.5,10334.166016,18.698923,2,0
146,9,7062257.500000.5,10334.166016,18.961622,1,0
147,9,7062257.500000.5,10334.166016,17.115343,0,0
148,9,7062257.500000.5,10334.166016,13.393492,2,0
149,9,7062257.500000.5,10334.166016,18.209833,2,1
150,9,7062257.500000.5,10334.166016,18.798874,0,0
151,9,7062257.500000.5,10334.166016,18.761436,1,0
152,9,7062257.500000.5,10334.166016,18.82773,1,0
153,9,7062257.500000.5,10334.166016,19.055145,2,0
154,9,7062257.500000.5,10334.166016,14.13242,1,0
155,9,7062257.500000.5,10334.166016,16.446556,3,0
156,9,7062257.500000.5,10334.166016,15.792994,2,0
157,9,7062257.500000.5,10334.166016,18.772661,0,0
158,9,7062257.500000.5,10334.166016,18.245527,3,0
159,9,7062257.500000.5,10334.166016,16.674423,0,0
144,9,7062403.000000,10374.566406,15.883161,1,1
145,9,7062403.000000,10374.566406,16.109785,1,1
146,9,7062403.000000,10374.566406,14.061029,1,1
147,9,7062403.000000,10374.566406,13.833381,1,1
148,9,7062403.000000,10374.566406,16.248867,1,1
149,9,7062403.000000,10374.566406,16.418978,1,1
150,9,7062403.000000,10374.566406,8.356294,1,0
151,9,7062403.000000,10374.566406,8.517015,1,1
152,9,7062403.000000,10374.566406,15.92411,0,0
153,9,7062403.000000,10374.566406,16.20212,1,1
154,9,7062403.000000,10374.566406,11.174607,2,2
155,9,7062403.000000,10374.566406,15.820734,2,1
156,9,7062403.000000,10374.566406,15.052858,0,0
157,9,7062403.000000,10374.566406,13.112511,1,1
158,9,7062403.000000,10374.566406,15.763854,1,1
159,9,7062403.000000,10374.566406,15.618454,1,1
144,9,7062548.000000,10397.776367,17.271254,0,0
145,9,7062548.000000,10397.776367,17.906912,1,0
146,9,7062548.000000,10397.776367,13.285609,0,0
147,9,7062548.000000,10397.776367,17.849077,0,0
148,9,7062548.000000,10397.776367,18.872395,0,0
149,9,7062548.000000,10397.776367,17.409264,0,0
150,9,7062548.000000,10397.776367,17.849796,0,0
151,9,7062548.000000,10397.776367,11.916283,0,0
152,9,7062548.000000,10397.776367,12.781116,0,0
153,9,7062548.000000,10397.776367,18.458441,0,0
154,9,7062548.000000,10397.776367,18.732492,0,0
155,9,7062548.000000,10397.776367,17.794254,0,0
156,9,7062548.000000,10397.776367,17.58658,0,0
157,9,7062548.000000,10397.776367,17.960537,0,0
158,9,7062548.000000,10397.776367,18.767767,0,0
159,9,7062548.000000,10397.776367,16.804541,0,0
144,9,7062693.000000,10403.266602,35.417324,0,0
145,9,7062693.000000,10403.266602,33.417034,0,0
146,9,7062693.000000,10403.266602,34.232639,0,0
147,9,7062693.000000,10403.266602,35.090939,0,0
148,9,7062693.000000,10403.266602,36.255352,0,0
149,9,7062693.000000,10403.266602,34.406651,0,0
150,9,7062693.000000,10403.266602,35.206364,0,0
151,9,7062693.000000,10403.266602,33.538502,0,0
152,9,7062693.000000,10403.266602,36.41444,0,0
153,9,7062693.000000,10403.266602,35.043247,0,0
154,9,7062693.000000,10403.266602,36.719654,0,0
155,9,7062693.000000,10403.266602,31.488596,1,0
156,9,7062693.000000,10403.266602,35.711761,0,0
157,9,7062693.000000,10403.266602,35.850967,0,0
158,9,7062693.000000,10403.266602,36.268044,0,0
159,9,7062693.000000,10403.266602,29.20533,0,0
144,9,7062773.500000.5,11420.920898,10.687249,19,10
145,9,7062773.500000.5,11420.920898,5.568322,19,9
146,9,7062773.500000.5,11420.920898,14.30802,15,3
147,9,7062773.500000.5,11420.920898,14.499423,27,10
148,9,7062773.500000.5,11420.920898,12.719745,17,7
149,9,7062773.500000.5,11420.920898,14.486219,26,11
150,9,7062773.500000.5,11420.920898,13.734061,6,1
151,9,7062773.500000.5,11420.920898,12.426164,21,10
152,9,7062773.500000.5,11420.920898,6.146335,22,9
153,9,7062773.500000.5,11420.920898,14.116261,20,6
154,9,7062773.500000.5,11420.920898,11.917912,21,9
155,9,7062773.500000.5,11420.920898,12.564793,17,7
156,9,7062773.500000.5,11420.920898,4.967829,22,5
157,9,7062773.500000.5,11420.920898,14.519014,12,3
158,9,7062773.500000.5,11420.920898,11.8145,13,8
159,9,7062773.500000.5,11420.920898,12.043763,16,8
144,9,7062918.500000.5,13110.869141,41.341694,22,9
145,9,7062918.500000.5,13110.869141,41.007183,27,7
146,9,7062918.500000.5,13110.869141,49.873981,23,8
147,9,7062918.500000.5,13110.869141,49.158173,24,8
148,9,7062918.500000.5,13110.869141,41.803207,20,8
149,9,7062918.500000.5,13110.869141,29.625465,34,15
150,9,7062918.500000.5,13110.869141,46.415817,33,14
151,9,7062918.500000.5,13110.869141,48.735302,31,12
152,9,7062918.500000.5,13110.869141,55.255642,19,6
153,9,7062918.500000.5,13110.869141,53.687637,22,9
154,9,7062918.500000.5,13110.869141,43.869457,37,16
155,9,7062918.500000.5,13110.869141,27.577679,24,10
156,9,7062918.500000.5,13110.869141,39.204758,29,8
157,9,7062918.500000.5,13110.869141,48.707146,24,9
158,9,7062918.500000.5,13110.869141,52.408314,24,15
159,9,7062918.500000.5,13110.869141,54.928989,22,8
144,9,7062919.000000,70792.054688,13.113268,522,241
145,9,7062919.000000,70792.054688,25.378168,566,202
146,9,7062919.000000,70792.054688,33.82597,492,185
147,9,7062919.000000,70792.054688,14.766359,605,207
148,9,7062919.000000,70792.054688,20.078756,466,159
149,9,7062919.000000,70792.054688,13.487215,617,223
150,9,7062919.000000,70792.054688,16.985102,461,175
151,9,7062919.000000,70792.054688,16.119453,501,199
152,9,7062919.000000,70792.054688,4.729323,609,207
153,9,7062919.000000,70792.054688,27.107456,485,167
154,9,7062919.000000,70792.054688,36.531471,592,209
155,9,7062919.000000,70792.054688,15.973207,474,180
156,9,7062919.000000,70792.054688,23.289845,552,196
157,9,7062919.000000,70792.054688,18.864634,464,169
158,9,7062919.000000,70792.054688,-11.917109,500,183
159,9,7062919.000000,70792.054688,-7.30411,521,205
160,10,7061511.000000,6096.469727,0.625888,93,29
161,10,7061511.000000,6096.469727,3.208296,113,42
162,10,7061511.000000,6096.469727,2.912709,85,41
163,10,7061511.000000,6096.469727,3.189572,120,50
164,10,7061511.000000,6096.469727,3.046236,88,39
165,10,7061511.000000,6096.469727,3.239619,140,39
166,10,7061511.000000,6096.469727,3.067389,84,34
167,10,7061511.000000,6096.469727,1.477828,106,39
168,10,7061511.000000,6096.469727,3.297885,124,49
169,10,7061511.000000,6096.469727,2.857021,104,39
170,10,7061511.000000,6096.469727,3.319493,100,27
171,10,7061511.000000,6096.469727,3.099301,108,46
172,10,7061511.000000,6096.469727,3.164371,110,33
173,10,7061511.000000,6096.469727,2.25183,94,33
174,10,7061511.000000,6096.469727,3.122715,105,30
175,10,7061511.000000,6096.469727,3.253944,86,36
160,10,7061657.000000,9469.614258,11.85973,64,22
161,10,7061657.000000,9469.614258,11.324906,83,25
162,10,7061657.000000,9469.614258,12.207858,61,20
163,10,7061657.000000,9469.614258,8.056264,74,27
164,10,7061657.000000,9469.614258,8.357093,60,24
165,10,7061657.000000,9469.614258,12.55817,84,34
166,10,7061657.000000,9469.614258,12.727411,51,15
167,10,7061657.000000,9469.614258,11.416013,56,22
168,10,7061657.000000,9469.614258,12.558565,67,24
169,10,7061657.000000,9469.614258,11.21339,51,23
170,10,7061657.000000,9469.614258,9.609874,78,20
171,10,7061657.000000,9469.614258,12.124392,53,26
172,10,7061657.000000,9469.614258,10.336923,81,19
173,10,7061657.000000,9469.614258,10.945088,64,32
174,10,7061657.000000,9469.614258,11.670811,56,17
175,10,7061657.000000,9469.614258,10.352152,59,25
160,10,7061803.000000,9788.93457,12.896433,1,0
161,10,7061803.000000,9788.93457,12.851796,1,0
162,10,7061803.000000,9788.93457,8.564761,1,1
163,10,7061803.000000,9788.93457,10.724129,2,0
164,10,7061803.000000,9788.93457,9.505442,1,0
165,10,7061803.000000,9788.93457,8.857279,3,0
166,10,7061803.000000,9788.93457,12.648573,0,0
167,10,7061803.000000,9788.93457,12.504377,2,1
168,10,7061803.000000,9788.93457,10.934801,2,0
169,10,7061803.000000,9788.93457,12.774935,3,0
170,10,7061803.000000,9788.93457,12.209202,3,1
171,10,7061803.000000,9788.93457,12.524417,2,2
172,10,7061803.000000,9788.93457,12.736296,1,0
173,10,7061803.000000,9788.93457,12.928591,2,1
174,10,7061803.000000,9788.93457,12.183407,1,0
175,10,7061803.000000,9788.93457,12.272074,2,0
160,10,7061950.000000,9830.010742,5.148506,0,0
161,10,7061950.000000,9830.010742,7.327861,1,1
162,10,7061950.000000,9830.010742,7.758968,0,0
163,10,7061950.000000,9830.010742,6.734347,1,0
164,10,7061950.000000,9830.010742,7.10155,0,0
165,10,7061950.000000,9830.010742,6.692269,1,0
166,10,7061950.000000,9830.010742,1.720215,0,0
167,10,7061950.000000,9830.010742,2.410003,0,0
168,10,7061950.000000,9830.010742,7.678461,0,0
169,10,7061950.000000,9830.010742,6.344317,2,1
170,10,7061950.000000,9830.010742,3.765557,0,0
171,10,7061950.000000,9830.010742,6.411184,0,0
172,10,7061950.000000,9830.010742,6.198438,2,1
173,10,7061950.000000,9830.010742,7.24798,0,0
174,10,7061950.000000,9830.010742,6.581343,0,0
175,10,7061950.000000,9830.010742,6.814812,1,1
160,10,7062096.000000,9936.259766,6.238397,2,0
161,10,7062096.000000,9936.259766,4.961304,3,0
162,10,7062096.000000,9936.259766,6.258274,0,0
163,10,7062096.000000,9936.259766,3.905726,2,0
164,10,7062096.000000,9936.259766,6.960141,1,0
165,10,7062096.000000,9936.259766,2.760664,2,0
166,10,7062096.000000,9936.259766,6.398725,2,0
167,10,7062096.000000,9936.259766,6.628964,0,0
168,10,7062096.000000,9936.259766,5.353543,2,0
169,10,7062096.000000,9936.259766,6.499822,0,0
170,10,7062096.000000,9936.259766,6.267391,1,1
171,10,7062096.000000,9936.259766,6.564218,0,0
172,10,7062096.000000,9936.259766,6.157033,2,1
173,10,7062096.000000,9936.259766,7.032223,2,1
174,10,7062096.000000,9936.259766,6.981024,0,0
175,10,7062096.000000,9936.259766,5.371021,1,0
160,10,7062176.500000.5,10152.198242,-0.454525,2,1
161,10,7062176.500000.5,10152.198242,2.889337,1,0
162,10,7062176.500000.5,10152.198242,-0.60534,0,0
163,10,7062176.500000.5,10152.198242,1.222775,3,0
164,10,7062176.500000.5,10152.198242,0.23631,4,2
165,10,7062176.500000.5,10152.198242,3.1881,2,2
166,10,7062176.500000.5,10152.198242,2.215367,2,0
167,10,7062176.500000.5,10152.198242,0.745891,3,0
168,10,7062176.500000.5,10152.198242,2.912883,4,0
169,10,7062176.500000.5,10152.198242,2.562931,1,1
170,10,7062176.500000.5,10152.198242,2.4744,2,0
171,10,7062176.500000.5,10152.198242,2.329232,0,0
172,10,7062176.500000.5,10152.198242,-0.356767,1,0
173,10,7062176.500000.5,10152.198242,2.407635,2,0
174,10,7062176.500000.5,10152.198242,3.214877,1,0
175,10,7062176.500000.5,10152.198242,3.401589,1,0
160,10,7062257.500000.5,10334.166016,18.501757,0,0
161,10,7062257.500000.5,10334.166016,17.919699,2,0
162,10,7062257.500000.5,10334.166016,13.852371,1,0
163,10,7062257.500000.5,10334.166016,18.596081,2,1
164,10,7062257.500000.5,10334.166016,4.650146,1,0
165,10,7062257.500000.5,10334.166016,14.823842,1,0
166,10,7062257.500000.5,10334.166016,14.539905,2,0
167,10,7062257.500000.5,10334.166016,16.727705,0,0
168,10,7062257.500000.5,10334.166016,18.379328,2,0
169,10,7062257.500000.5,10334.166016,17.89419,1,0
170,10,7062257.500000.5,10334.166016,15.194772,4,1
171,10,7062257.500000.5,10334.166016,17.480263,0,0
172,10,7062257.500000.5,10334.166016,13.454755,0,0
173,10,7062257.500000.5,10334.166016,17.587751,0,0
174,10,7062257.500000.5,10334.166016,14.037218,0,0
175,10,7062257.500000.5,10334.166016,14.092468,3,0
160,10,7062403.000000,10374.566406,17.124538,2,1
161,10,7062403.000000,10374.566406,18.938686,5,2
162,10,7062403.000000,10374.566406,19.886982,1,1
163,10,7062403.000000,10374.566406,17.652866,2,1
164,10,7062403.000000,10374.566406,14.981465,2,2
165,10,7062403.000000,10374.566406,16.74971,0,0
166,10,7062403.000000,10374.566406,17.885195,2,1
167,10,7062403.000000,10374.566406,12.685343,0,0
168,10,7062403.000000,10374.566406,14.747903,1,1
169,10,7062403.000000,10374.566406,19.4142,0,0
170,10,7062403.000000,10374.566406,19.425934,2,0
171,10,7062403.000000,10374.566406,17.278065,1,0
172,10,7062403.000000,10374.566406,13.734066,4,1
173,10,7062403.000000,10374.566406,18.508427,0,0
174,10,7062403.000000,10374.566406,15.932405,0,0
175,10,7062403.000000,10374.566406,17.132177,6,5
160,10,7062548.000000,10397.776367,15.911042,0,0
161,10,7062548.000000,10397.776367,17.062094,0,0
162,10,7062548.000000,10397.776367,8.112202,0,0
163,10,7062548.000000,10397.776367,15.191109,0,0
164,10,7062548.000000,10397.776367,16.589514,0,0
165,10,7062548.000000,10397.776367,17.308146,0,0
166,10,7062548.000000,10397.776367,12.837234,0,0
167,10,7062548.000000,10397.776367,16.120113,0,0
168,10,7062548.000000,10397.776367,12.472053,0,0
169,10,7062548.000000,10397.776367,17.047741,0,0
170,10,7062548.000000,10397.776367,16.217659,0,0
171,10,7062548.000000,10397.776367,17.279646,0,0
172,10,7062548.000000,10397.776367,17.335632,0,0
173,10,7062548.000000,10397.776367,16.662546,0,0
174,10,7062548.000000,10397.776367,17.082243,0,0
175,10,7062548.000000,10397.776367,17.174278,0,0
160,10,7062693.000000,10403.266602,33.645401,0,0
161,10,7062693.000000,10403.266602,35.860409,0,0
162,10,7062693.000000,10403.266602,32.247425,0,0
163,10,7062693.000000,10403.266602,34.033764,0,0
164,10,7062693.000000,10403.266602,35.944942,0,0
165,10,7062693.000000,10403.266602,35.812859,0,0
166,10,7062693.000000,10403.266602,32.369965,1,0
167,10,7062693.000000,10403.266602,35.576706,0,0
168,10,7062693.000000,10403.266602,34.447048,2,1
169,10,7062693.000000,10403.266602,34.828201,0,0
170,10,7062693.000000,10403.266602,35.776527,0,0
171,10,7062693.000000,10403.266602,35.602921,0,0
172,10,7062693.000000,10403.266602,34.288765,0,0
173,10,7062693.000000,10403.266602,35.718548,0,0
174,10,7062693.000000,10403.266602,35.952873,0,0
175,10,7062693.000000,10403.266602,35.234871,0,0
160,10,7062773.500000.5,11420.920898,16.692711,13,8
161,10,7062773.500000.5,11420.920898,14.585989,16,5
162,10,7062773.500000.5,11420.920898,16.787468,11,5
163,10,7062773.500000.5,11420.920898,15.979068,17,7
164,10,7062773.500000.5,11420.920898,15.582979,16,11
165,10,7062773.500000.5,11420.920898,16.010582,14,3
166,10,7062773.500000.5,11420.920898,17.1418,19,8
167,10,7062773.500000.5,11420.920898,16.086214,12,5
168,10,7062773.500000.5,11420.920898,14.827316,18,6
169,10,7062773.500000.5,11420.920898,15.551295,11,1
170,10,7062773.500000.5,11420.920898,14.854284,16,6
171,10,7062773.500000.5,11420.920898,4.795581,16,7
172,10,7062773.500000.5,11420.920898,14.922157,20,8
173,10,7062773.500000.5,11420.920898,13.665823,18,8
174,10,7062773.500000.5,11420.920898,17.416607,20,7
175,10,7062773.500000.5,11420.920898,17.000114,12,5
160,10,7062918.500000.5,13110.869141,54.631126,25,12
161,10,7062918.500000.5,13110.869141,60.743793,44,16
162,10,7062918.500000.5,13110.869141,53.271076,18,9
163,10,7062918.500000.5,13110.869141,61.011795,31,15
164,10,7062918.500000.5,13110.869141,56.965302,39,13
165,10,7062918.500000.5,13110.869141,47.598846,53,14
166,10,7062918.500000.5,13110.869141,52.745739,24,9
167,10,7062918.500000.5,13110.869141,59.829945,30,15
168,10,7062918.500000.5,13110.869141,53.643326,40,16
169,10,7062918.500000.5,13110.869141,51.886917,33,14
170,10,7062918.500000.5,13110.869141,48.063499,34,12
171,10,7062918.500000.5,13110.869141,46.860172,36,11
172,10,7062918.500000.5,13110.869141,57.514088,41,15
173,10,7062918.500000.5,13110.869141,51.99395,24,10
174,10,7062918.500000.5,13110.869141,60.77103,15,3
175,10,7062918.500000.5,13110.869141,51.640003,22,8
160,10,7062919.000000,70635.835938,186.330963,494,192
161,10,7062919.000000,70635.835938,190.062485,677,239
162,10,7062919.000000,70635.835938,188.855789,482,182
163,10,7062919.000000,70635.835938,195.793793,602,201
164,10,7062919.000000,70635.835938,194.906082,521,200
165,10,7062919.000000,70635.835938,197.333694,648,216
166,10,7062919.000000,70635.835938,190.609772,505,198
167,10,7062919.000000,70635.835938,198.564392,458,181
168,10,7062919.000000,70635.835938,222.512924,625,196
169,10,7062919.000000,70635.835938,217.171799,524,200
170,10,7062919.000000,70635.835938,178.572159,619,221
171,10,7062919.000000,70635.835938,218.137054,501,196
172,10,7062919.000000,70635.835938,217.212128,677,234
173,10,7062919.000000,70635.835938,193.532547,549,248
174,10,7062919.000000,70635.835938,198.309296,491,162
175,10,7062919.000000,70635.835938,196.276871,467,184
176,11,7061511.000000,6096.469727,10.135397,98,36
177,11,7061511.000000,6096.469727,9.563503,114,30
178,11,7061511.000000,6096.469727,10.148301,98,37
179,11,7061511.000000,6096.469727,3.854283,121,44
180,11,7061511.000000,6096.469727,10.281924,86,35
181,11,7061511.000000,6096.469727,8.687346,97,38
182,11,7061511.000000,6096.469727,10.03493,110,34
183,11,7061511.000000,6096.469727,5.333995,84,34
184,11,7061511.000000,6096.469727,9.901855,107,23
185,11,7061511.000000,6096.469727,6.294576,105,42
186,11,7061511.000000,6096.469727,9.198423,92,29
187,11,7061511.000000,6096.469727,7.986464,103,33
188,11,7061511.000000,6096.469727,8.11203,103,30
189,11,7061511.000000,6096.469727,9.669416,84,32
190,11,7061511.000000,6096.469727,9.341327,89,33
191,11,7061511.000000,6096.469727,10.084273,104,37
176,11,7061657.000000,9469.614258,11.157231,66,22
177,11,7061657.000000,9469.614258,9.752374,71,26
178,11,7061657.000000,9469.614258,10.051077,77,33
179,11,7061657.000000,9469.614258,11.389977,61,22
180,11,7061657.000000,9469.614258,10.406485,59,30
181,11,7061657.000000,9469.614258,11.438503,87,28
182,11,7061657.000000,9469.614258,10.657483,74,29
183,11,7061657.000000,9469.614258,10.30112,57,21
184,11,7061657.000000,9469.614258,10.243164,64,25
185,11,7061657.000000,9469.614258,9.603856,51,15
186,11,7061657.000000,9469.614258,11.404911,76,27
187,11,7061657.000000,9469.614258,10.341514,59,20
188,11,7061657.000000,9469.614258,9.422986,81,25
189,11,7061657.000000,9469.614258,5.184961,56,23
190,11,7061657.000000,9469.614258,11.463984,49,27
191,11,7061657.000000,9469.614258,11.24196,75,33
176,11,7061803.000000,9788.93457,11.091536,3,0
177,11,7061803.000000,9788.93457,10.969012,2,0
178,11,7061803.000000,9788.93457,10.551659,2,1
179,11,7061803.000000,9788.93457,9.669901,4,1
180,11,7061803.000000,9788.93457,13.517211,2,1
181,11,7061803.000000,9788.93457,11.824759,5,1
182,11,7061803.000000,9788.93457,10.120846,3,1
183,11,7061803.000000,9788.93457,12.459322,5,2
184,11,7061803.000000,9788.93457,11.20059,2,1
185,11,7061803.000000,9788.93457,12.811945,4,1
186,11,7061803.000000,9788.93457,11.906015,3,1
187,11,7061803.000000,9788.93457,11.527342,3,1
188,11,7061803.000000,9788.93457,10.006063,0,0
189,11,7061803.000000,9788.93457,9.679327,2,0
190,11,7061803.000000,9788.93457,11.420539,3,1
191,11,7061803.000000,9788.93457,12.356812,2,1
176,11,7061950.000000,9830.010742,15.101727,2,2
177,11,7061950.000000,9830.010742,13.075656,2,0
178,11,7061950.000000,9830.010742,14.070913,1,0
179,11,7061950.000000,9830.010742,14.984751,1,0
180,11,7061950.000000,9830.010742,14.084361,3,2
181,11,7061950.000000,9830.010742,13.475917,1,0
182,11,7061950.000000,9830.010742,13.736,1,0
183,11,7061950.000000,9830.010742,14.944344,3,0
184,11,7061950.000000,9830.010742,13.138698,1,0
185,11,7061950.000000,9830.010742,13.33684,0,0
186,11,7061950.000000,9830.010742,14.493994,3,2
